Date,pasir_kemudi_t2m,pasir_kemudi_d2m,pasir_kemudi_sp,pasir_kemudi_u10,pasir_kemudi_v10,pasir_kemudi_tcwv,pasir_kemudi_rh,pasir_kemudi_ws,pasir_kemudi_tp,felda_panching_t2m,felda_panching_d2m,felda_panching_sp,felda_panching_u10,felda_panching_v10,felda_panching_tcwv,felda_panching_rh,felda_panching_ws,felda_panching_tp,komtur_t2m,komtur_d2m,komtur_sp,komtur_u10,komtur_v10,komtur_tcwv,komtur_rh,komtur_ws,komtur_tp,sg_belat_t2m,sg_belat_d2m,sg_belat_sp,sg_belat_u10,sg_belat_v10,sg_belat_tcwv,sg_belat_rh,sg_belat_ws,sg_belat_tp,sg_cherating_t2m,sg_cherating_d2m,sg_cherating_sp,sg_cherating_u10,sg_cherating_v10,sg_cherating_tcwv,sg_cherating_rh,sg_cherating_ws,sg_cherating_tp
2018-12-27,26.206635,24.2594,1005.7492,0.6663399,-0.31536102,57.55984,89.654076,1.0098252,0.55360794,26.206635,24.2594,1005.7492,0.6663399,-0.31536102,57.55984,89.654076,1.0098252,0.55360794,26.206635,24.2594,1005.7492,0.6663399,-0.31536102,57.55984,89.654076,1.0098252,0.55360794,26.206635,24.2594,1005.7492,0.6663399,-0.31536102,57.55984,89.654076,1.0098252,0.55360794,26.358002,23.489868,1008.2567,1.1001778,-0.33415985,57.969997,84.38019,1.9639887,0.9241104
2018-12-28,26.697937,24.006134,1005.6841,0.29719543,-1.2047997,55.444447,85.94369,1.8701596,0.15211105,26.697937,24.006134,1005.6841,0.29719543,-1.2047997,55.444447,85.94369,1.8701596,0.15211105,26.697937,24.006134,1005.6841,0.29719543,-1.2047997,55.444447,85.94369,1.8701596,0.15211105,26.697937,24.006134,1005.6841,0.29719543,-1.2047997,55.444447,85.94369,1.8701596,0.15211105,26.533386,23.548126,1008.3091,0.33699036,-3.2719383,55.595814,83.727234,3.9757638,0.5893707
2018-12-29,27.279694,24.491882,1007.27966,0.4423294,-1.5962563,52.309437,85.40332,1.8008919,0.16784668,27.279694,24.491882,1007.27966,0.4423294,-1.5962563,52.309437,85.40332,1.8008919,0.16784668,27.279694,24.491882,1007.27966,0.4423294,-1.5962563,52.309437,85.40332,1.8008919,0.16784668,27.279694,24.491882,1007.27966,0.4423294,-1.5962563,52.309437,85.40332,1.8008919,0.16784668,26.953522,24.107605,1009.91223,0.4254837,-5.542301,54.085804,84.5482,5.628296,0.43821335
2018-12-30,27.513153,24.722748,1008.3167,-0.23139572,-2.8685951,54.84581,85.57289,3.1031845,0.25701523,27.513153,24.722748,1008.3167,-0.23139572,-2.8685951,54.84581,85.57289,3.1031845,0.25701523,27.513153,24.722748,1008.3167,-0.23139572,-2.8685951,54.84581,85.57289,3.1031845,0.25701523,27.513153,24.722748,1008.3167,-0.23139572,-2.8685951,54.84581,85.57289,3.1031845,0.25701523,26.864716,23.902435,1011.02423,0.6064949,-6.0043373,55.73253,83.8719,6.255165,0.15163422
2018-12-31,26.51593,23.757263,1009.16504,-0.12914658,-2.849331,55.78159,85.29535,3.008318,0.86450577,26.51593,23.757263,1009.16504,-0.12914658,-2.849331,55.78159,85.29535,3.008318,0.86450577,26.51593,23.757263,1009.16504,-0.12914658,-2.849331,55.78159,85.29535,3.008318,0.86450577,26.51593,23.757263,1009.16504,-0.12914658,-2.849331,55.78159,85.29535,3.008318,0.86450577,26.33136,23.573181,1011.885,1.2229042,-5.399868,57.48862,84.96958,5.5999265,3.6287308
2019-01-01,26.70047,23.166138,1008.3652,0.6716995,-2.4516907,50.35315,81.992905,3.0370958,0.076293945,26.70047,23.166138,1008.3652,0.6716995,-2.4516907,50.35315,81.992905,3.0370958,0.076293945,26.70047,23.166138,1008.3652,0.6716995,-2.4516907,50.35315,81.992905,3.0370958,0.076293945,26.70047,23.166138,1008.3652,0.6716995,-2.4516907,50.35315,81.992905,3.0370958,0.076293945,27.12381,23.376099,1010.95764,2.6541214,-6.222687,49.522095,80.06576,7.0418453,0.051498413
2019-01-02,27.179504,22.858002,1007.07623,1.672802,-1.7508965,49.516716,78.037384,3.0357394,0.2503395,27.179504,22.858002,1007.07623,1.672802,-1.7508965,49.516716,78.037384,3.0357394,0.2503395,27.179504,22.858002,1007.07623,1.672802,-1.7508965,49.516716,78.037384,3.0357394,0.2503395,27.179504,22.858002,1007.07623,1.672802,-1.7508965,49.516716,78.037384,3.0357394,0.2503395,26.762024,22.61728,1009.5088,4.1322746,-5.560467,51.88732,78.093155,7.857098,0.32043457
2019-01-03,27.61502,23.393188,1006.0654,2.1254387,0.7211113,52.85356,78.71007,2.8292222,0.008583069,27.61502,23.393188,1006.0654,2.1254387,0.7211113,52.85356,78.71007,2.8292222,0.008583069,27.61502,23.393188,1006.0654,2.1254387,0.7211113,52.85356,78.71007,2.8292222,0.008583069,27.61502,23.393188,1006.0654,2.1254387,0.7211113,52.85356,78.71007,2.8292222,0.008583069,28.04129,22.921509,1008.33545,2.4916496,2.2411308,55.8145,74.11064,5.0205593,0.3786087
2019-01-04,28.01413,24.247925,1007.65375,-0.1722641,0.041633606,41.83515,81.23192,1.6779305,0.066280365,28.01413,24.247925,1007.65375,-0.1722641,0.041633606,41.83515,81.23192,1.6779305,0.066280365,28.01413,24.247925,1007.65375,-0.1722641,0.041633606,41.83515,81.23192,1.6779305,0.066280365,28.01413,24.247925,1007.65375,-0.1722641,0.041633606,41.83515,81.23192,1.6779305,0.066280365,27.50241,23.804565,1010.35626,-2.9547348,1.7747879,44.411324,80.39823,4.014301,0.330925
2019-01-05,26.916107,25.170166,1008.34045,-1.057148,-1.1169167,53.877304,90.26489,1.9686432,0.333786,26.916107,25.170166,1008.34045,-1.057148,-1.1169167,53.877304,90.26489,1.9686432,0.333786,26.916107,25.170166,1008.34045,-1.057148,-1.1169167,53.877304,90.26489,1.9686432,0.333786,26.916107,25.170166,1008.34045,-1.057148,-1.1169167,53.877304,90.26489,1.9686432,0.333786,26.376068,24.07544,1011.0029,-2.4558296,-1.2555885,52.43199,87.224846,3.206079,0.7305145
2019-01-06,27.168854,24.674072,1008.5094,-0.96669006,-2.9283028,52.95084,86.50244,3.2242503,0.248909,27.168854,24.674072,1008.5094,-0.96669006,-2.9283028,52.95084,86.50244,3.2242503,0.248909,27.168854,24.674072,1008.5094,-0.96669006,-2.9283028,52.95084,86.50244,3.2242503,0.248909,27.168854,24.674072,1008.5094,-0.96669006,-2.9283028,52.95084,86.50244,3.2242503,0.248909,26.314362,23.96167,1011.21436,-1.8990631,-4.7644844,53.772617,86.99083,5.203459,0.9045601
2019-01-07,26.828918,24.316986,1008.2053,-1.3618317,-3.0268326,54.400585,86.34826,3.381761,3.586769,26.828918,24.316986,1008.2053,-1.3618317,-3.0268326,54.400585,86.34826,3.381761,3.586769,26.828918,24.316986,1008.2053,-1.3618317,-3.0268326,54.400585,86.34826,3.381761,3.586769,26.828918,24.316986,1008.2053,-1.3618317,-3.0268326,54.400585,86.34826,3.381761,3.586769,26.500793,23.870209,1010.79785,-2.643814,-4.6049576,54.487988,85.58716,5.4431233,1.4958382
2019-01-08,26.940552,24.626007,1008.3756,-0.9661026,-2.4379692,55.4753,87.46131,2.9160333,0.44298172,26.940552,24.626007,1008.3756,-0.9661026,-2.4379692,55.4753,87.46131,2.9160333,0.44298172,26.940552,24.626007,1008.3756,-0.9661026,-2.4379692,55.4753,87.46131,2.9160333,0.44298172,26.940552,24.626007,1008.3756,-0.9661026,-2.4379692,55.4753,87.46131,2.9160333,0.44298172,25.925415,24.009796,1010.9281,-2.3672256,-4.2912407,55.637897,89.213844,5.169441,2.3202896
2019-01-09,26.75827,24.404327,1008.307,-1.3522758,-3.0397377,55.66675,87.11944,3.4774308,1.270771,26.75827,24.404327,1008.307,-1.3522758,-3.0397377,55.66675,87.11944,3.4774308,1.270771,26.75827,24.404327,1008.307,-1.3522758,-3.0397377,55.66675,87.11944,3.4774308,1.270771,26.75827,24.404327,1008.307,-1.3522758,-3.0397377,55.66675,87.11944,3.4774308,1.270771,26.312958,23.734894,1010.96454,-2.1347466,-4.790226,56.68677,85.8208,5.378988,0.9198189
2019-01-10,26.96463,24.434265,1007.77014,-1.5407104,-3.2232018,51.755554,86.284134,3.71597,0.3299713,26.96463,24.434265,1007.77014,-1.5407104,-3.2232018,51.755554,86.284134,3.71597,0.3299713,26.96463,24.434265,1007.77014,-1.5407104,-3.2232018,51.755554,86.284134,3.71597,0.3299713,26.96463,24.434265,1007.77014,-1.5407104,-3.2232018,51.755554,86.284134,3.71597,0.3299713,26.221466,24.05194,1010.4502,-2.2938843,-4.9710045,51.715515,87.89902,5.555899,0.71430206
2019-01-11,26.986359,23.189606,1007.6219,-0.9545746,-3.249874,38.01504,80.557655,3.5775926,0.13923645,26.986359,23.189606,1007.6219,-0.9545746,-3.249874,38.01504,80.557655,3.5775926,0.13923645,26.986359,23.189606,1007.6219,-0.9545746,-3.249874,38.01504,80.557655,3.5775926,0.13923645,26.986359,23.189606,1007.6219,-0.9545746,-3.249874,38.01504,80.557655,3.5775926,0.13923645,26.231964,23.655426,1010.3019,-1.3986664,-5.4119835,39.69766,85.847275,5.718174,0.59843063
2019-01-12,26.67102,23.849213,1007.58514,-0.79805756,-2.7741776,48.44819,84.79896,3.0538857,0.09536743,26.67102,23.849213,1007.58514,-0.79805756,-2.7741776,48.44819,84.79896,3.0538857,0.09536743,26.67102,23.849213,1007.58514,-0.79805756,-2.7741776,48.44819,84.79896,3.0538857,0.09536743,26.67102,23.849213,1007.58514,-0.79805756,-2.7741776,48.44819,84.79896,3.0538857,0.09536743,25.913696,23.500092,1010.2527,-1.6554794,-4.0776443,49.54975,86.64239,4.430045,0.7696152
2019-01-13,26.590363,23.641327,1007.2586,-0.6186981,-3.2911453,51.6262,84.19933,3.5209582,0.11730194,26.590363,23.641327,1007.2586,-0.6186981,-3.2911453,51.6262,84.19933,3.5209582,0.11730194,26.590363,23.641327,1007.2586,-0.6186981,-3.2911453,51.6262,84.19933,3.5209582,0.11730194,26.590363,23.641327,1007.2586,-0.6186981,-3.2911453,51.6262,84.19933,3.5209582,0.11730194,26.12259,23.855194,1009.9336,-0.81425476,-5.4061356,53.17796,87.417175,5.561384,0.81920624
2019-01-14,26.862396,23.055725,1006.52454,-0.99762344,-3.3272667,45.52908,80.5452,3.5982537,0.20074844,26.862396,23.055725,1006.52454,-0.99762344,-3.3272667,45.52908,80.5452,3.5982537,0.20074844,26.862396,23.055725,1006.52454,-0.99762344,-3.3272667,45.52908,80.5452,3.5982537,0.20074844,26.862396,23.055725,1006.52454,-0.99762344,-3.3272667,45.52908,80.5452,3.5982537,0.20074844,26.625092,23.702698,1009.20703,-1.175602,-5.497921,45.513454,84.14765,5.7456903,1.1048317
2019-01-15,26.782196,22.540161,1006.66345,-0.21078873,-3.371189,44.455437,78.97223,3.5611777,0.08869171,26.782196,22.540161,1006.66345,-0.21078873,-3.371189,44.455437,78.97223,3.5611777,0.08869171,26.782196,22.540161,1006.66345,-0.21078873,-3.371189,44.455437,78.97223,3.5611777,0.08869171,26.782196,22.540161,1006.66345,-0.21078873,-3.371189,44.455437,78.97223,3.5611777,0.08869171,26.254364,23.317505,1009.41345,0.3951683,-6.070408,47.34948,83.96016,6.2934365,0.28514862
2019-01-16,25.477325,23.226562,1006.6805,-0.5391731,-3.4371948,55.033634,87.6281,3.5729928,4.3587685,25.477325,23.226562,1006.6805,-0.5391731,-3.4371948,55.033634,87.6281,3.5729928,4.3587685,25.477325,23.226562,1006.6805,-0.5391731,-3.4371948,55.033634,87.6281,3.5729928,4.3587685,25.477325,23.226562,1006.6805,-0.5391731,-3.4371948,55.033634,87.6281,3.5729928,4.3587685,25.49295,23.575195,1009.4305,-0.58385086,-6.2506714,57.919376,89.197075,6.3807945,4.951954
2019-01-17,25.112457,23.062103,1006.4292,-0.9574852,-3.4584236,58.326714,88.57721,3.6923735,2.5405884,25.112457,23.062103,1006.4292,-0.9574852,-3.4584236,58.326714,88.57721,3.6923735,2.5405884,25.112457,23.062103,1006.4292,-0.9574852,-3.4584236,58.326714,88.57721,3.6923735,2.5405884,25.112457,23.062103,1006.4292,-0.9574852,-3.4584236,58.326714,88.57721,3.6923735,2.5405884,26.341461,23.407318,1008.9467,-2.6991844,-5.8033943,57.999077,84.228065,6.6220856,1.2421608
2019-01-18,26.630432,23.38913,1006.73596,-1.4886589,-4.093029,48.812428,82.64055,4.4574437,0.101566315,26.630432,23.38913,1006.73596,-1.4886589,-4.093029,48.812428,82.64055,4.4574437,0.101566315,26.630432,23.38913,1006.73596,-1.4886589,-4.093029,48.812428,82.64055,4.4574437,0.101566315,26.630432,23.38913,1006.73596,-1.4886589,-4.093029,48.812428,82.64055,4.4574437,0.101566315,27.135315,23.02829,1009.4534,-2.9786491,-6.556896,48.574146,78.32967,7.20399,0.37622452
2019-01-19,26.508972,23.147583,1006.77826,-1.2049713,-3.9327965,51.997383,82.29726,4.321974,0.16975403,26.508972,23.147583,1006.77826,-1.2049713,-3.9327965,51.997383,82.29726,4.321974,0.16975403,26.508972,23.147583,1006.77826,-1.2049713,-3.9327965,51.997383,82.29726,4.321974,0.16975403,26.508972,23.147583,1006.77826,-1.2049713,-3.9327965,51.997383,82.29726,4.321974,0.16975403,26.537292,23.181763,1009.4808,-2.234024,-6.4967613,51.861153,81.94734,6.9760656,0.65231323
2019-01-20,26.862305,23.380432,1007.27783,-0.5019417,-3.654274,51.50129,81.618546,3.8457675,0.3247261,26.862305,23.380432,1007.27783,-0.5019417,-3.654274,51.50129,81.618546,3.8457675,0.3247261,26.862305,23.380432,1007.27783,-0.5019417,-3.654274,51.50129,81.618546,3.8457675,0.3247261,26.862305,23.380432,1007.27783,-0.5019417,-3.654274,51.50129,81.618546,3.8457675,0.3247261,26.603027,23.647034,1009.9478,-0.67552567,-6.2126236,52.41828,83.90061,6.487391,0.603199
2019-01-21,27.012573,23.12909,1008.09406,-0.3502121,-3.4254723,50.23957,79.97036,3.7067537,0.009059906,27.012573,23.12909,1008.09406,-0.3502121,-3.4254723,50.23957,79.97036,3.7067537,0.009059906,27.012573,23.12909,1008.09406,-0.3502121,-3.4254723,50.23957,79.97036,3.7067537,0.009059906,27.012573,23.12909,1008.09406,-0.3502121,-3.4254723,50.23957,79.97036,3.7067537,0.009059906,26.86023,23.152527,1010.73157,-0.5335617,-6.1466637,50.592598,80.24053,6.4176307,0.1282692
2019-01-22,26.45221,22.866882,1009.10626,-0.8496773,-3.8657913,49.330425,81.34184,4.145598,0.03671646,26.45221,22.866882,1009.10626,-0.8496773,-3.8657913,49.330425,81.34184,4.145598,0.03671646,26.45221,22.866882,1009.10626,-0.8496773,-3.8657913,49.330425,81.34184,4.145598,0.03671646,26.45221,22.866882,1009.10626,-0.8496773,-3.8657913,49.330425,81.34184,4.145598,0.03671646,26.857483,23.16571,1011.82874,-1.1675484,-6.382393,49.98228,80.24683,6.617422,0.5249977
2019-01-23,26.645935,23.065277,1008.78406,-1.4315681,-3.772358,48.435837,81.38541,4.184264,0.26845932,26.645935,23.065277,1008.78406,-1.4315681,-3.772358,48.435837,81.38541,4.184264,0.26845932,26.645935,23.065277,1008.78406,-1.4315681,-3.772358,48.435837,81.38541,4.184264,0.26845932,26.645935,23.065277,1008.78406,-1.4315681,-3.772358,48.435837,81.38541,4.184264,0.26845932,26.694763,23.17514,1011.35657,-3.4449959,-6.0875435,48.54033,81.07204,7.0767684,0.55742264
2019-01-24,26.270874,22.577301,1009.15814,-1.5997086,-3.5847282,46.07137,80.498215,3.9997473,0.20599365,26.270874,22.577301,1009.15814,-1.5997086,-3.5847282,46.07137,80.498215,3.9997473,0.20599365,26.270874,22.577301,1009.15814,-1.5997086,-3.5847282,46.07137,80.498215,3.9997473,0.20599365,26.270874,22.577301,1009.15814,-1.5997086,-3.5847282,46.07137,80.498215,3.9997473,0.20599365,26.548706,21.987457,1011.8056,-3.3235855,-5.5935173,43.15096,76.09215,6.528851,0.436306
2019-01-25,25.936981,21.2146,1009.59625,-1.3807678,-4.1846313,41.520756,75.63217,4.4516916,0.14591217,25.936981,21.2146,1009.59625,-1.3807678,-4.1846313,41.520756,75.63217,4.4516916,0.14591217,25.936981,21.2146,1009.59625,-1.3807678,-4.1846313,41.520756,75.63217,4.4516916,0.14591217,25.936981,21.2146,1009.59625,-1.3807678,-4.1846313,41.520756,75.63217,4.4516916,0.14591217,26.482391,21.17749,1012.35876,-1.740387,-6.706604,36.805912,72.721275,6.9368315,0.1821518
2019-01-26,25.643463,21.28241,1009.47076,-1.4745674,-3.7437897,41.971157,77.25096,4.1239777,0.020503998,25.643463,21.28241,1009.47076,-1.4745674,-3.7437897,41.971157,77.25096,4.1239777,0.020503998,25.643463,21.28241,1009.47076,-1.4745674,-3.7437897,41.971157,77.25096,4.1239777,0.020503998,25.643463,21.28241,1009.47076,-1.4745674,-3.7437897,41.971157,77.25096,4.1239777,0.020503998,26.589264,21.199402,1012.1408,-2.3100166,-5.8490143,37.488735,72.34784,6.303003,0.1411438
2019-01-27,26.037262,22.635193,1009.131,-0.9156265,-4.430176,53.79151,81.80053,4.584901,0.8635521,26.037262,22.635193,1009.131,-0.9156265,-4.430176,53.79151,81.80053,4.584901,0.8635521,26.037262,22.635193,1009.131,-0.9156265,-4.430176,53.79151,81.80053,4.584901,0.8635521,26.037262,22.635193,1009.131,-0.9156265,-4.430176,53.79151,81.80053,4.584901,0.8635521,25.700348,23.015076,1011.8759,-0.9822769,-6.689453,54.978035,85.26636,6.8179655,2.799511
2019-01-28,26.256989,22.759064,1008.4575,-1.2136536,-3.846653,55.65741,81.44035,4.1530366,0.20170212,26.256989,22.759064,1008.4575,-1.2136536,-3.846653,55.65741,81.44035,4.1530366,0.20170212,26.256989,22.759064,1008.4575,-1.2136536,-3.846653,55.65741,81.44035,4.1530366,0.20170212,26.256989,22.759064,1008.4575,-1.2136536,-3.846653,55.65741,81.44035,4.1530366,0.20170212,26.658356,22.858185,1011.1725,-2.3218079,-6.3097878,56.019226,79.7509,6.7502737,1.1487007
2019-01-29,26.554565,23.753906,1008.8003,-1.1078224,-3.5911865,54.071438,84.86202,3.8486743,0.59747696,26.554565,23.753906,1008.8003,-1.1078224,-3.5911865,54.071438,84.86202,3.8486743,0.59747696,26.554565,23.753906,1008.8003,-1.1078224,-3.5911865,54.071438,84.86202,3.8486743,0.59747696,26.554565,23.753906,1008.8003,-1.1078224,-3.5911865,54.071438,84.86202,3.8486743,0.59747696,26.164917,23.725098,1011.4528,-2.1930275,-5.713501,54.696926,86.48949,6.149372,1.5707016
2019-01-30,26.753387,23.15924,1008.9467,-1.5387497,-3.391037,51.15827,81.20328,3.8127596,0.06437302,26.753387,23.15924,1008.9467,-1.5387497,-3.391037,51.15827,81.20328,3.8127596,0.06437302,26.753387,23.15924,1008.9467,-1.5387497,-3.391037,51.15827,81.20328,3.8127596,0.06437302,26.753387,23.15924,1008.9467,-1.5387497,-3.391037,51.15827,81.20328,3.8127596,0.06437302,26.620087,23.214417,1011.5742,-3.00457,-5.252121,51.676826,81.61619,6.090688,0.52022934
2019-01-31,26.286896,22.971893,1008.95953,-1.5109291,-2.8713036,50.195812,82.473595,3.4426956,0.13923645,26.286896,22.971893,1008.95953,-1.5109291,-2.8713036,50.195812,82.473595,3.4426956,0.13923645,26.286896,22.971893,1008.95953,-1.5109291,-2.8713036,50.195812,82.473595,3.4426956,0.13923645,26.286896,22.971893,1008.95953,-1.5109291,-2.8713036,50.195812,82.473595,3.4426956,0.13923645,26.409454,23.300507,1011.702,-2.576847,-4.203335,51.263683,83.117775,5.045454,0.39577484
2019-02-01,27.135406,23.010132,1008.66797,-1.3883896,-3.3485527,50.285755,78.9271,3.7394147,0.10681152,27.135406,23.010132,1008.66797,-1.3883896,-3.3485527,50.285755,78.9271,3.7394147,0.10681152,27.135406,23.010132,1008.66797,-1.3883896,-3.3485527,50.285755,78.9271,3.7394147,0.10681152,27.135406,23.010132,1008.66797,-1.3883896,-3.3485527,50.285755,78.9271,3.7394147,0.10681152,26.655426,23.27185,1011.333,-2.592247,-4.8915215,51.96349,81.7437,5.566556,0.41103363
2019-02-02,26.674713,23.799316,1008.0591,-1.2171516,-2.7190437,51.764008,84.58013,3.1471405,0.56123734,26.674713,23.799316,1008.0591,-1.2171516,-2.7190437,51.764008,84.58013,3.1471405,0.56123734,26.674713,23.799316,1008.0591,-1.2171516,-2.7190437,51.764008,84.58013,3.1471405,0.56123734,26.674713,23.799316,1008.0591,-1.2171516,-2.7190437,51.764008,84.58013,3.1471405,0.56123734,26.304108,23.584473,1010.6891,-2.3907356,-3.7822762,52.431,85.08285,4.536832,0.70238113
2019-02-03,26.941498,23.844238,1009.08905,-1.216465,-3.0993118,51.91561,83.65802,3.472338,0.11920929,26.941498,23.844238,1009.08905,-1.216465,-3.0993118,51.91561,83.65802,3.472338,0.11920929,26.941498,23.844238,1009.08905,-1.216465,-3.0993118,51.91561,83.65802,3.472338,0.11920929,26.941498,23.844238,1009.08905,-1.216465,-3.0993118,51.91561,83.65802,3.472338,0.11920929,26.385834,23.815918,1011.8091,-1.4667091,-4.528755,52.91366,85.87507,4.7983313,0.52928925
2019-02-04,27.434998,23.70343,1009.46204,-1.0073776,-2.6763916,47.05126,81.19947,3.026342,0.07200241,27.434998,23.70343,1009.46204,-1.0073776,-2.6763916,47.05126,81.19947,3.026342,0.07200241,27.434998,23.70343,1009.46204,-1.0073776,-2.6763916,47.05126,81.19947,3.026342,0.07200241,27.434998,23.70343,1009.46204,-1.0073776,-2.6763916,47.05126,81.19947,3.026342,0.07200241,26.87445,23.688293,1012.15454,-1.3318405,-5.154907,46.995598,82.75098,5.4083576,0.27513504
2019-02-05,26.94342,22.825897,1008.9728,-1.2004509,-2.727028,33.372303,79.22825,3.2241182,0.010967255,26.94342,22.825897,1008.9728,-1.2004509,-2.727028,33.372303,79.22825,3.2241182,0.010967255,26.94342,22.825897,1008.9728,-1.2004509,-2.727028,33.372303,79.22825,3.2241182,0.010967255,26.94342,22.825897,1008.9728,-1.2004509,-2.727028,33.372303,79.22825,3.2241182,0.010967255,26.62799,23.362518,1011.6853,-1.5957146,-4.642311,34.139393,82.31848,5.0163574,0.041007996
2019-02-06,26.614838,22.123749,1007.9336,-1.0976524,-2.3560143,36.741737,77.57097,2.8669167,0.019073486,26.614838,22.123749,1007.9336,-1.0976524,-2.3560143,36.741737,77.57097,2.8669167,0.019073486,26.614838,22.123749,1007.9336,-1.0976524,-2.3560143,36.741737,77.57097,2.8669167,0.019073486,26.614838,22.123749,1007.9336,-1.0976524,-2.3560143,36.741737,77.57097,2.8669167,0.019073486,26.52304,22.573456,1010.6036,-2.3007774,-3.5503502,34.867226,78.96468,4.3134804,0.22172928
2019-02-07,26.676025,22.501282,1008.3369,-1.2455063,-2.521698,38.549862,79.06033,3.0494454,0.10967255,26.676025,22.501282,1008.3369,-1.2455063,-2.521698,38.549862,79.06033,3.0494454,0.10967255,26.676025,22.501282,1008.3369,-1.2455063,-2.521698,38.549862,79.06033,3.0494454,0.10967255,26.676025,22.501282,1008.3369,-1.2455063,-2.521698,38.549862,79.06033,3.0494454,0.10967255,26.790771,22.790833,1011.0519,-2.1683578,-3.839569,37.520565,78.76459,4.4879837,0.18596649
2019-02-08,27.293,23.17453,1008.2019,-1.1330032,-1.7450409,42.47895,79.713776,2.5016806,0.07343292,27.293,23.17453,1008.2019,-1.1330032,-1.7450409,42.47895,79.713776,2.5016806,0.07343292,27.293,23.17453,1008.2019,-1.1330032,-1.7450409,42.47895,79.713776,2.5016806,0.07343292,27.293,23.17453,1008.2019,-1.1330032,-1.7450409,42.47895,79.713776,2.5016806,0.07343292,26.964386,23.748749,1010.8669,-1.9726028,-2.3500214,45.89155,82.60873,3.2673302,0.09870529
2019-02-09,27.58612,23.834808,1008.4514,-1.4127998,-2.5322685,52.335957,81.178955,3.1760502,0.08249283,27.58612,23.834808,1008.4514,-1.4127998,-2.5322685,52.335957,81.178955,3.1760502,0.08249283,27.58612,23.834808,1008.4514,-1.4127998,-2.5322685,52.335957,81.178955,3.1760502,0.08249283,27.58612,23.834808,1008.4514,-1.4127998,-2.5322685,52.335957,81.178955,3.1760502,0.08249283,26.852722,24.050629,1011.2189,-2.0463448,-4.1643486,52.197773,84.688354,4.847381,0.34570694
2019-02-10,27.134369,22.109161,1009.8761,-1.9690742,-4.0414696,31.502258,74.80382,4.5440617,0.06198883,27.134369,22.109161,1009.8761,-1.9690742,-4.0414696,31.502258,74.80382,4.5440617,0.06198883,27.134369,22.109161,1009.8761,-1.9690742,-4.0414696,31.502258,74.80382,4.5440617,0.06198883,27.134369,22.109161,1009.8761,-1.9690742,-4.0414696,31.502258,74.80382,4.5440617,0.06198883,26.681732,22.209747,1012.7686,-2.5213203,-6.4443016,29.439758,76.66425,6.9752083,0.3452301
2019-02-11,26.876678,20.66214,1010.5542,-1.2239838,-2.9475822,31.31083,70.42046,3.5481548,0.028133392,26.876678,20.66214,1010.5542,-1.2239838,-2.9475822,31.31083,70.42046,3.5481548,0.028133392,26.876678,20.66214,1010.5542,-1.2239838,-2.9475822,31.31083,70.42046,3.5481548,0.028133392,26.876678,20.66214,1010.5542,-1.2239838,-2.9475822,31.31083,70.42046,3.5481548,0.028133392,27.070038,21.268585,1013.15674,-2.5059662,-4.5593987,33.525185,71.01782,5.2721252,0.35953522
2019-02-12,27.039978,22.95279,1010.83014,-0.8114662,-2.9150505,47.56963,79.10567,3.3741372,0.15687943,27.039978,22.95279,1010.83014,-0.8114662,-2.9150505,47.56963,79.10567,3.3741372,0.15687943,27.039978,22.95279,1010.83014,-0.8114662,-2.9150505,47.56963,79.10567,3.3741372,0.15687943,27.039978,22.95279,1010.83014,-0.8114662,-2.9150505,47.56963,79.10567,3.3741372,0.15687943,26.098083,23.631012,1013.59265,-1.8202553,-4.700939,50.075977,86.47413,5.1397805,1.0786057
2019-02-13,27.0708,23.95288,1010.5625,-1.5032997,-3.5589828,55.654884,83.28555,3.9547076,0.40102005,27.0708,23.95288,1010.5625,-1.5032997,-3.5589828,55.654884,83.28555,3.9547076,0.40102005,27.0708,23.95288,1010.5625,-1.5032997,-3.5589828,55.654884,83.28555,3.9547076,0.40102005,27.0708,23.95288,1010.5625,-1.5032997,-3.5589828,55.654884,83.28555,3.9547076,0.40102005,26.29004,23.852295,1013.21,-2.4322548,-4.871727,56.495705,86.51168,5.518297,2.3202896
2019-02-14,27.114594,22.218933,1009.2413,-2.1980171,-3.5501404,46.75844,75.338684,4.241278,0.030040741,27.114594,22.218933,1009.2413,-2.1980171,-3.5501404,46.75844,75.338684,4.241278,0.030040741,27.114594,22.218933,1009.2413,-2.1980171,-3.5501404,46.75844,75.338684,4.241278,0.030040741,27.114594,22.218933,1009.2413,-2.1980171,-3.5501404,46.75844,75.338684,4.241278,0.030040741,26.961761,22.60907,1011.9888,-3.973652,-5.0125427,44.035294,77.13204,6.4309483,0.4081726
2019-02-15,26.912292,21.564667,1009.9494,-1.9446297,-3.1603127,44.10876,73.663925,3.8708096,0.0,26.912292,21.564667,1009.9494,-1.9446297,-3.1603127,44.10876,73.663925,3.8708096,0.0,26.912292,21.564667,1009.9494,-1.9446297,-3.1603127,44.10876,73.663925,3.8708096,0.0,26.912292,21.564667,1009.9494,-1.9446297,-3.1603127,44.10876,73.663925,3.8708096,0.0,26.800964,22.006561,1012.65686,-3.320118,-4.572422,42.689816,75.08319,5.732623,0.04005432
