date_start,date_end,nada_3931013,lembing_3930012,reman_3931014,nada_3931013_missing,lembing_3930012_missing,reman_3931014_missing,nada_3931013_15m_total,nada_3931013_15m_peak,nada_3931013_15m_std,lembing_3930012_15m_total,lembing_3930012_15m_peak,lembing_3930012_15m_std,reman_3931014_15m_total,reman_3931014_15m_peak,reman_3931014_15m_std,doy_sin,doy_cos,month_sin,month_cos,nada_3931013_total_rm3,nada_3931013_peak_rm3,nada_3931013_total_rm7,nada_3931013_peak_rm7,nada_3931013_total_rm14,nada_3931013_peak_rm14,nada_3931013_total_lag3,nada_3931013_total_lag7,nada_3931013_total_lag14,lembing_3930012_total_rm3,lembing_3930012_peak_rm3,lembing_3930012_total_rm7,lembing_3930012_peak_rm7,lembing_3930012_total_rm14,lembing_3930012_peak_rm14,lembing_3930012_total_lag3,lembing_3930012_total_lag7,lembing_3930012_total_lag14,reman_3931014_total_rm3,reman_3931014_peak_rm3,reman_3931014_total_rm7,reman_3931014_peak_rm7,reman_3931014_total_rm14,reman_3931014_peak_rm14,reman_3931014_total_lag3,reman_3931014_total_lag7,reman_3931014_total_lag14,nada_3931013_consec_dry,lembing_3930012_consec_dry,reman_3931014_consec_dry
2015-05-07,2015-05-08,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8174009818249189,-0.5760691233798758,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.5,0.7857142857142847,3.3214285714285716,1.271428571428571,0.0,0.0,0.0,0.0,0.0,5.428571428571429,2.300000000000001,5.142857142857143,2.2357142857142853,6.0,11.0,0.0,0.0,0.0,0.7857142857142817,0.34285714285714386,3.1785714285714266,1.171428571428571,0.0,0.0,0.0,5,3,4
2015-05-08,2015-05-09,0.0,12.5,0.0,0,0,0,0.0,0.0,0.0,11.899999999999999,11.2,1.1445748272121483,0.0,0.0,0.0,0.8073707443023492,-0.5900444739548627,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.1428571428571428,0.5714285714285704,3.15,1.164285714285714,0.0,2.5,2.4,4.166666666666647,3.7333333333333356,3.5714285714285716,2.4571428571428586,5.792857142857143,2.8785714285714286,0.0,25.5,3.4,0.0,0.0,0.49999999999999595,0.14285714285714388,3.107142857142855,1.171428571428571,0.0,2.0,1.0,6,0,5
2015-05-09,2015-05-10,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7971015927871943,-0.6038452208771035,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.7571428571428573,0.8071428571428567,0.0,8.0,19.5,4.166666666666647,3.7333333333333356,2.642857142857143,2.1285714285714294,4.642857142857143,2.2928571428571423,0.0,6.5,16.1,0.0,0.0,0.07142857142856737,0.0,1.3928571428571408,0.514285714285714,0.0,3.0,24.0,7,1,6
2015-05-10,2015-05-11,0.0,1.5,0.0,0,0,0,0.0,0.0,0.0,0.5,0.5,0.051031036307982884,0.0,0.0,0.0,0.7865965660866021,-0.6174672802835514,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.7285714285714289,0.8071428571428567,0.0,0.0,0.4,4.666666666666647,3.900000000000002,2.857142857142857,2.2000000000000015,4.657142857142857,2.2928571428571423,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3642857142857123,0.514285714285714,0.0,0.5,0.4,8,0,7
2015-05-11,2015-05-12,2.5,18.0,0.5,0,0,0,2.0,1.5,0.15822480121427948,17.5,10.2,1.2300615980867455,0.0,0.0,0.0,0.7758587728069828,-0.6309066211876704,0.49999999999999994,-0.8660254037844387,0.8333333333333334,0.49999999999999406,0.35714285714285715,0.21428571428571327,0.9285714285714286,0.4999999999999995,0.0,0.0,13.7,6.499999999999981,3.5666666666666687,4.571428571428571,3.1285714285714294,5.785714285714286,2.9928571428571424,12.5,6.0,2.2,0.1666666666666572,0.0,0.07142857142856737,0.0,0.42857142857142655,0.17142857142857118,0.0,0.0,13.6,0,0,0
2015-05-12,2015-05-13,6.5,0.0,3.0,0,0,0,5.0,2.2,0.265162975373207,0.0,0.0,0.0,3.0,1.2,0.14386580003966415,0.7648913904341225,-0.6441592666722685,0.49999999999999994,-0.8660254037844387,3.0,1.2333333333333274,1.2857142857142858,0.5285714285714276,1.3928571428571428,0.6571428571428566,0.0,0.0,0.0,6.499999999999981,3.5666666666666687,4.571428571428571,3.1285714285714294,5.785714285714286,2.9928571428571424,0.0,0.0,0.0,1.1666666666666572,0.40000000000000174,0.49999999999999595,0.17142857142857243,0.6428571428571408,0.25714285714285684,0.0,0.0,0.0,0,1,0
2015-05-13,2015-05-14,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753697664392914,-0.6572212950663319,0.49999999999999994,-0.8660254037844387,3.0,1.2333333333333274,1.2857142857142858,0.5285714285714276,1.3928571428571428,0.6571428571428566,0.0,0.0,0.0,6.166666666666647,3.400000000000002,4.642857142857143,3.1285714285714294,5.821428571428571,2.9928571428571424,1.5,0.0,0.0,1.333333333333324,0.40000000000000174,0.5714285714285674,0.17142857142857243,0.6785714285714265,0.25714285714285684,0.0,0.0,0.0,1,0,0
2015-05-14,2015-05-15,18.5,12.0,6.5,0,0,0,18.4,13.8,1.4331905273616965,11.0,4.8,0.5792879779552729,5.6,4.4,0.4513527425923254,0.742280907086982,-0.6700888411055113,0.49999999999999994,-0.8660254037844387,8.333333333333334,5.333333333333328,3.9285714285714284,2.499999999999999,2.7142857142857144,1.6428571428571423,2.5,0.0,0.0,4.166666666666647,1.6000000000000023,6.357142857142857,3.8142857142857154,5.892857142857143,3.057142857142857,18.0,0.0,11.0,3.3333333333333237,1.8666666666666687,1.499999999999996,0.800000000000001,1.1428571428571408,0.5714285714285712,0.5,0.0,0.0,0,0,0
2015-05-15,2015-05-16,0.5,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7306444969184916,-0.6827580970759147,0.49999999999999994,-0.8660254037844387,6.333333333333333,4.599999999999994,4.0,2.499999999999999,2.5714285714285716,1.5357142857142851,6.5,0.0,2.5,4.166666666666647,1.6000000000000023,4.571428571428571,2.2142857142857153,4.071428571428571,2.3357142857142854,0.0,12.5,25.5,2.3333333333333237,1.4666666666666686,1.499999999999996,0.800000000000001,0.999999999999998,0.47142857142857114,3.0,0.0,2.0,0,1,1
2015-05-16,2015-05-17,27.0,2.0,0.0,0,0,0,26.0,13.5,1.5188580659697613,1.5,0.5,0.0772257456388327,0.0,0.0,0.0,0.7187918772884232,-0.6952253139408722,0.49999999999999994,-0.8660254037844387,15.333333333333334,9.099999999999994,7.857142857142857,4.428571428571428,3.9285714285714284,2.214285714285714,0.0,0.0,8.0,4.666666666666647,1.766666666666669,4.857142857142857,2.285714285714287,3.7499999999999996,2.207142857142857,0.5,0.0,6.5,2.166666666666657,1.4666666666666686,1.499999999999996,0.800000000000001,0.7857142857142837,0.39999999999999974,0.5,0.0,3.0,0,0,2
2015-05-17,2015-05-18,24.5,30.7,9.0,0,0,0,24.0,8.7,1.0116167362458133,30.2,11.0,1.39954723255071,8.5,1.1,0.24230028853586086,0.7067265555776158,-0.7074868024503348,0.49999999999999994,-0.8660254037844387,17.333333333333332,7.399999999999994,11.357142857142858,5.67142857142857,5.678571428571429,2.835714285714285,18.5,0.0,0.0,10.899999999999983,3.8333333333333357,9.028571428571428,3.785714285714287,5.942857142857142,2.9928571428571424,12.0,1.5,0.0,2.9999999999999907,0.3666666666666685,2.7857142857142816,0.9571428571428583,1.3928571428571408,0.47857142857142826,6.5,0.0,0.5,0,0,0
2015-05-18,2015-05-19,34.5,8.3,55.7,0,0,0,33.9,10.4,1.5723233312187217,7.4,4.0,0.4745034338884491,54.8,14.7,2.200378755275252,0.6944521021088763,-0.719538934232584,0.49999999999999994,-0.8660254037844387,28.666666666666668,10.86666666666666,15.928571428571429,6.942857142857142,8.142857142857142,3.5785714285714283,0.5,2.5,0.0,13.666666666666648,5.166666666666669,7.642857142857143,2.9000000000000012,6.107142857142857,3.0142857142857133,0.0,18.0,6.0,21.56666666666666,5.266666666666668,10.671428571428567,3.057142857142858,5.371428571428569,1.5285714285714282,0.0,0.5,0.0,0,0,0
2015-05-19,2015-05-20,0.0,23.0,0.3,0,0,0,0.0,0.0,0.0,21.8,12.9,1.413281300763482,0.0,0.0,0.0,0.6819721490904629,-0.7313781428679254,0.49999999999999994,-0.8660254037844387,19.666666666666668,6.36666666666666,15.0,6.628571428571427,8.142857142857142,3.5785714285714283,27.0,6.5,0.0,20.666666666666647,9.300000000000002,10.928571428571429,4.742857142857145,7.75,3.9357142857142855,2.0,0.0,0.0,21.666666666666657,5.266666666666668,10.285714285714281,2.885714285714287,5.392857142857141,1.5285714285714282,0.0,3.0,0.0,1,0,0
2015-05-20,2015-05-21,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0.5,0.05103103630798288,0.0,0.0,0.0,0.6692903895412567,-0.7430009249440493,0.49999999999999994,-0.8660254037844387,11.5,3.466666666666661,15.0,6.628571428571427,8.142857142857142,3.5785714285714283,24.5,0.0,0.0,10.766666666666646,5.800000000000002,11.0,4.814285714285716,7.821428571428571,3.971428571428571,30.7,0.5,0.0,18.666666666666657,4.900000000000001,10.21428571428571,2.885714285714287,5.392857142857141,1.5285714285714282,9.0,0.5,0.0,2,0,1
2015-05-21,2015-05-22,0.0,4.9,5.0,0,0,0,0.0,0.0,0.0,3.5,3.5,0.3572172541558802,4.5,4.2,0.4294312333896153,0.6564105761979381,-0.7544038410927472,0.49999999999999994,-0.8660254037844387,0.0,0.0,12.357142857142858,4.657142857142857,8.142857142857142,3.5785714285714283,34.5,18.5,0.0,9.633333333333313,5.6333333333333355,9.985714285714286,4.628571428571429,8.17142857142857,4.221428571428571,8.3,12.0,0.0,1.766666666666657,1.400000000000002,9.999999999999996,2.857142857142858,5.749999999999998,1.828571428571428,55.7,6.5,0.0,3,0,0
2015-05-22,2015-05-23,2.0,33.8,5.5,0,0,0,1.4,0.3,0.059787635874892824,33.2,23.1,2.408096722426532,4.2,0.9,0.1442311740885006,0.6433365204044917,-0.765583517007675,0.49999999999999994,-0.8660254037844387,0.6666666666666666,0.09999999999999408,12.571428571428571,4.699999999999998,8.285714285714286,3.599999999999999,0.0,0.5,0.0,13.233333333333313,9.033333333333337,14.814285714285713,7.92857142857143,9.692857142857141,5.071428571428571,23.0,0.0,12.5,3.4999999999999907,1.700000000000002,10.785714285714281,2.9857142857142867,6.142857142857141,1.8928571428571426,0.3,0.0,0.0,0,0,0
2015-05-23,2015-05-24,0.0,1.8,0.0,0,0,0,0.0,0.0,0.0,1.0,0.5,0.07178794308189798,0.0,0.0,0.0,0.6300720909843687,-0.7765366444428655,0.49999999999999994,-0.8660254037844387,0.6666666666666666,0.09999999999999408,8.714285714285714,2.77142857142857,8.285714285714286,3.599999999999999,0.0,27.0,0.0,13.499999999999979,9.033333333333337,14.785714285714286,7.92857142857143,9.821428571428571,5.107142857142857,1.0,2.0,0.0,3.4999999999999907,1.700000000000002,10.785714285714281,2.9857142857142867,6.142857142857141,1.8928571428571426,0.0,0.0,0.0,1,0,1
2015-05-24,2015-05-25,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166212130956382,-0.7872599821916922,0.49999999999999994,-0.8660254037844387,0.6666666666666666,0.09999999999999408,5.214285714285714,1.5285714285714278,8.285714285714286,3.599999999999999,0.0,24.5,0.0,11.866666666666646,7.86666666666667,10.4,6.3571428571428585,9.714285714285714,5.071428571428571,4.9,30.7,1.5,1.833333333333324,0.30000000000000177,9.499999999999996,2.8285714285714296,6.142857142857141,1.8928571428571426,5.0,9.0,0.0,2,1,2
2015-05-25,2015-05-26,1.0,25.9,0.0,0,0,0,0.5,0.5,0.051031036307982884,25.1,12.4,1.3985232656489501,0.0,0.0,0.0,0.6029878670694714,-0.7977503570459932,0.49999999999999994,-0.8660254037844387,0.3333333333333333,0.16666666666666075,0.42857142857142855,0.11428571428571328,8.178571428571429,3.528571428571428,2.0,34.5,2.5,9.233333333333315,4.3000000000000025,12.914285714285713,7.557142857142858,10.278571428571427,5.228571428571429,33.8,8.3,18.0,0.0,0.0,1.542857142857139,0.7285714285714296,6.107142857142855,1.8928571428571426,5.5,55.7,0.5,0,0,3
2015-05-26,2015-05-27,2.4,5.6,0.5,0,0,0,1.5,1.5,0.15309310892394867,5.0,3.0,0.36069499191558296,0.5,0.5,0.05103103630798288,0.5891760872322963,-0.8080046647350754,0.49999999999999994,-0.8660254037844387,1.1333333333333333,0.6666666666666607,0.7714285714285715,0.3285714285714275,7.885714285714286,3.4785714285714278,0.0,0.0,6.5,10.49999999999998,5.1333333333333355,10.428571428571429,6.142857142857144,10.678571428571429,5.442857142857143,1.8,23.0,0.0,0.1666666666666572,0.16666666666666843,1.5714285714285674,0.800000000000001,5.928571428571426,1.8428571428571427,0.0,0.3,3.0,0,0,0
2015-05-27,2015-05-28,0.1,2.0,1.5,0,0,0,0.0,0.0,0.0,1.3,0.5,0.05734437368201397,1.0,0.6,0.06724529592887077,0.5751899607119775,-0.8180198708443174,0.49999999999999994,-0.8660254037844387,1.1666666666666667,0.6666666666666607,0.7857142857142857,0.3285714285714275,7.892857142857143,3.4785714285714278,0.0,0.0,0.0,11.166666666666648,5.3000000000000025,10.571428571428571,6.142857142857144,10.785714285714286,5.478571428571429,0.0,1.0,0.5,0.6666666666666572,0.3666666666666685,1.7857142857142816,0.8857142857142868,5.999999999999998,1.8857142857142855,0.0,0.0,0.5,0,0,0
2015-05-28,2015-05-29,1.8,0.5,2.0,0,0,0,1.2999999999999998,0.9,0.09692079421299225,0.0,0.0,0.0,1.6,1.2,0.1262134088019316,0.5610336262283677,-0.8277930117131022,0.49999999999999994,-0.8660254037844387,1.4333333333333333,0.799999999999994,1.042857142857143,0.45714285714285613,6.7,2.5571428571428565,1.0,0.0,18.5,2.699999999999981,1.166666666666669,9.942857142857141,5.642857142857144,9.964285714285714,5.135714285714286,25.9,4.9,12.0,1.333333333333324,0.7666666666666684,1.357142857142853,0.4571428571428582,5.678571428571426,1.6571428571428566,0.0,5.0,6.5,0,0,0
2015-05-29,2015-05-30,1.7,0.0,1.5,0,0,0,1.2,0.7,0.07711918322345379,0.0,0.0,0.0,1.0,0.4,0.05890074910910757,0.5467112728685939,-0.8373211953118121,0.49999999999999994,-0.8660254037844387,1.2,0.5333333333333274,1.0,0.5142857142857132,6.785714285714286,2.6071428571428568,2.4,2.0,0.5,0.8333333333333144,0.16666666666666904,5.114285714285714,2.342857142857144,9.964285714285714,5.135714285714286,5.6,33.8,0.0,1.6666666666666572,0.7333333333333351,0.7857142857142817,0.38571428571428673,5.785714285714284,1.6857142857142855,0.5,5.5,0.0,0,1,0
2015-05-30,2015-05-31,0.0,1.5,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.10206207261596575,0.0,0.0,0.0,0.5322271388474397,-0.8466016020976267,0.49999999999999994,-0.8660254037844387,1.1666666666666667,0.5333333333333274,1.0,0.5142857142857132,4.857142857142857,1.6428571428571423,0.1,0.0,27.0,0.6666666666666478,0.3333333333333357,5.071428571428571,2.414285714285715,9.928571428571429,5.171428571428572,2.0,1.8,2.0,1.1666666666666572,0.533333333333335,0.7857142857142817,0.38571428571428673,5.785714285714284,1.6857142857142853,1.5,0.0,0.0,1,0,1
2015-05-31,2015-06-01,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.5,0.3,0.03661978661775387,0.0,0.0,0.0,0.5175855102531889,-0.8556314858488706,0.49999999999999994,-0.8660254037844387,0.5666666666666667,0.2333333333333274,1.0,0.5142857142857132,3.107142857142857,1.021428571428571,1.8,0.0,24.5,0.8333333333333144,0.43333333333333574,5.214285714285714,2.457142857142858,7.807142857142856,4.4071428571428575,0.5,0.0,30.7,0.4999999999999905,0.1333333333333351,0.7857142857142817,0.38571428571428673,5.142857142857141,1.607142857142857,2.0,0.0,9.0,2,0,2
2015-06-01,2015-06-02,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5027907197793043,-0.8644081744776648,1.2246467991473532e-16,-1.0,0.0,0.0,0.8571428571428571,0.4428571428571418,0.6428571428571429,0.2785714285714281,1.7,1.0,34.5,0.8333333333333144,0.43333333333333574,1.5142857142857142,0.6857142857142867,7.2142857142857135,4.121428571428572,0.0,25.9,8.3,0.0,0.0,0.7857142857142817,0.38571428571428673,1.1642857142857124,0.5571428571428568,1.5,0.0,55.7,3,1,3
2015-06-02,2015-06-03,0.0,6.0,1.5,0,0,0,0.0,0.0,0.0,5.7,5.0,0.5102276323780448,1.0,1.0,0.10206207261596577,0.4878471454423119,-0.8729290708206411,1.2246467991473532e-16,-1.0,0.0,0.0,0.5142857142857143,0.22857142857142757,0.6428571428571429,0.2785714285714281,0.0,2.4,0.0,2.3333333333333144,1.766666666666669,1.5714285714285714,0.9714285714285724,5.999999999999999,3.5571428571428574,1.5,5.6,23.0,0.4999999999999905,0.3333333333333351,0.9285714285714245,0.4571428571428582,1.249999999999998,0.6285714285714283,0.0,0.5,0.3,4,0,0
2015-06-03,2015-06-04,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47275920928627757,-0.881191653407483,1.2246467991473532e-16,-1.0,0.0,0.0,0.5,0.22857142857142757,0.6428571428571429,0.2785714285714281,0.0,0.1,0.0,1.9999999999999811,1.666666666666669,1.2857142857142858,0.900000000000001,5.928571428571428,3.521428571428572,1.0,2.0,1.0,0.4999999999999905,0.3333333333333351,0.7142857142857102,0.37142857142857244,1.249999999999998,0.6285714285714283,0.0,1.5,0.0,5,1,1
2015-06-04,2015-06-05,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4575313760742512,-0.8891934772070711,1.2246467991473532e-16,-1.0,0.0,0.0,0.24285714285714285,0.09999999999999898,0.6428571428571429,0.2785714285714281,0.0,1.8,0.0,1.9999999999999811,1.666666666666669,1.2142857142857142,0.900000000000001,5.578571428571427,3.271428571428572,0.0,0.5,4.9,0.4999999999999905,0.3333333333333351,0.4285714285714245,0.200000000000001,0.8928571428571408,0.3285714285714283,0.0,2.0,5.0,6,2,2
2015-06-05,2015-06-06,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44216815196707204,-0.8969321743510065,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.5,0.2571428571428566,0.0,1.7,2.0,0.0,0.0,1.2142857142857142,0.900000000000001,3.1642857142857137,1.6214285714285714,6.0,0.0,33.8,0.0,0.0,0.21428571428571022,0.14285714285714388,0.49999999999999795,0.26428571428571407,1.5,1.5,5.5,7,3,3
2015-06-06,2015-06-07,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42667408318992467,-0.9044054548343001,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.5,0.2571428571428566,0.0,0.0,0.0,0.0,0.0,1.0,0.7571428571428581,3.035714285714285,1.5857142857142856,0.0,1.5,1.8,0.0,0.0,0.21428571428571022,0.14285714285714388,0.49999999999999795,0.26428571428571407,0.0,0.0,0.0,8,4,4
2015-06-07,2015-06-08,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4110537546870351,-0.9116111071930239,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,0.5,0.2571428571428566,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.7142857142857153,3.035714285714285,1.5857142857142856,0.0,1.0,0.0,0.0,0.0,0.21428571428571022,0.14285714285714388,0.49999999999999795,0.26428571428571407,0.0,0.0,0.0,9,5,5
2015-06-08,2015-06-09,70.5,36.5,25.5,0,0,0,70.0,12.4,2.4677249981849,35.800000000000004,11.5,1.6302714766931605,24.900000000000002,15.8,1.7112985604966466,0.3953117887649151,-0.9185469991587165,1.2246467991473532e-16,-1.0,23.5,4.1333333333333275,10.071428571428571,1.7714285714285705,5.464285714285714,1.1071428571428565,0.0,0.0,1.0,12.166666666666648,3.8333333333333357,6.071428571428571,2.357142857142858,3.7928571428571423,1.5214285714285711,0.0,0.0,25.9,8.499999999999991,5.266666666666668,3.857142857142853,2.4000000000000012,2.3214285714285694,1.3928571428571426,0.0,0.0,0.0,0,0,0
2015-06-09,2015-06-10,18.0,2.0,46.0,0,0,0,17.6,11.8,1.3318500521468282,1.6,1.1,0.11935499166389198,45.5,22.5,2.8968311104474385,0.37945284372454435,-0.925211078289358,1.2246467991473532e-16,-1.0,29.5,8.066666666666661,12.642857142857142,3.4571428571428564,6.578571428571428,1.8428571428571423,0.0,0.0,2.4,12.833333333333314,4.200000000000002,5.5,1.800000000000001,3.535714285714285,1.3857142857142857,0.0,6.0,5.6,23.833333333333325,12.766666666666667,10.21428571428571,5.471428571428573,5.571428571428569,2.9642857142857144,0.0,1.5,0.5,0,0,0
2015-06-10,2015-06-11,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36348161248290634,-0.9316013725767187,1.2246467991473532e-16,-1.0,29.5,8.066666666666661,12.642857142857142,3.4571428571428564,6.571428571428571,1.8428571428571423,0.0,0.0,0.1,12.833333333333314,4.200000000000002,5.5,1.800000000000001,3.3928571428571423,1.3499999999999999,0.0,0.0,2.0,23.833333333333325,12.766666666666667,10.21428571428571,5.471428571428573,5.464285714285713,2.921428571428571,0.0,0.0,1.5,1,1,1
2015-06-11,2015-06-12,0.5,6.5,0.0,0,0,0,0.0,0.0,0.0,5.5,5.5,0.5613413993878117,0.0,0.0,0.0,0.3474028211842774,-0.9377159910299093,1.2246467991473532e-16,-1.0,6.166666666666667,3.933333333333328,12.714285714285714,3.4571428571428564,6.478571428571429,1.7785714285714282,70.5,0.0,1.8,2.8333333333333144,2.2000000000000024,6.428571428571429,2.5857142857142867,3.8214285714285707,1.7428571428571427,36.5,0.0,0.5,15.333333333333323,7.500000000000001,10.21428571428571,5.471428571428573,5.321428571428569,2.835714285714286,25.5,0.0,2.0,0,0,2
2015-06-12,2015-06-13,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312212278016865,-0.9435531242349544,1.2246467991473532e-16,-1.0,0.16666666666666666,0.0,12.714285714285714,3.4571428571428564,6.357142857142857,1.728571428571428,18.0,0.0,1.7,2.166666666666648,1.8333333333333357,6.428571428571429,2.5857142857142867,3.8214285714285707,1.7428571428571427,2.0,0.0,0.0,0.0,0.0,10.21428571428571,5.471428571428573,5.214285714285713,2.807142857142857,46.0,0.0,1.5,1,1,3
2015-06-13,2015-06-14,39.0,38.5,10.0,0,0,0,38.6,18.2,2.096411930527047,38.0,15.8,2.199421774092199,9.6,4.0,0.5434780778031728,0.31494162072895193,-0.9491110448902284,1.2246467991473532e-16,-1.0,13.166666666666666,6.06666666666666,18.285714285714285,6.057142857142856,9.142857142857142,3.028571428571428,0.0,0.0,0.0,14.99999999999998,7.100000000000002,11.928571428571429,4.842857142857143,6.464285714285714,2.8000000000000003,0.0,0.0,1.5,3.3333333333333237,1.3333333333333346,11.642857142857139,6.0428571428571445,5.928571428571426,3.0928571428571425,0.0,0.0,0.0,0,0,0
2015-06-14,2015-06-15,0.5,0.0,0.0,0,0,0,0.6000000000000001,0.2,0.034981197957278644,0.0,0.0,0.0,0.0,0.0,0.0,0.2985688173637202,-0.9543881083175908,1.2246467991473532e-16,-1.0,13.166666666666666,6.133333333333327,18.357142857142858,6.0857142857142845,9.178571428571429,3.0428571428571423,0.5,0.0,0.0,12.833333333333314,5.266666666666669,11.928571428571429,4.842857142857143,6.392857142857143,2.778571428571429,6.5,0.0,1.0,3.3333333333333237,1.3333333333333346,11.642857142857139,6.0428571428571445,5.928571428571426,3.0928571428571425,0.0,0.0,0.0,0,1,1
2015-06-15,2015-06-16,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2821076626819194,-0.9593827529490743,1.2246467991473532e-16,-1.0,13.166666666666666,6.133333333333327,8.285714285714286,4.314285714285713,9.178571428571429,3.0428571428571423,0.0,70.5,0.0,12.833333333333314,5.266666666666669,6.714285714285714,3.2000000000000006,6.392857142857143,2.778571428571429,0.0,36.5,0.0,3.3333333333333237,1.3333333333333346,7.999999999999996,3.785714285714287,5.928571428571426,3.0928571428571425,0.0,25.5,0.0,1,2,2
2015-06-16,2015-06-17,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26556302780405594,-0.9640935007889755,1.2246467991473532e-16,-1.0,0.16666666666666666,0.06666666666666075,5.714285714285714,2.6285714285714272,9.178571428571429,3.0428571428571423,39.0,18.0,0.0,0.0,0.0,6.428571428571429,3.0428571428571436,5.964285714285714,2.4214285714285717,38.5,2.0,6.0,0.0,0.0,1.4285714285714246,0.5714285714285724,5.821428571428569,3.0214285714285714,10.0,46.0,1.5,2,3,3
2015-06-17,2015-06-18,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24893980855376657,-0.9685189578512204,1.2246467991473532e-16,-1.0,0.0,0.0,5.714285714285714,2.6285714285714272,9.178571428571429,3.0428571428571423,0.5,0.0,0.0,0.0,0.0,6.428571428571429,3.0428571428571436,5.964285714285714,2.4214285714285717,0.0,0.0,0.0,0.0,0.0,1.4285714285714246,0.5714285714285724,5.821428571428569,3.0214285714285714,0.0,0.0,0.0,3,4,4
2015-06-18,2015-06-19,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23224292400907015,-0.9726578145718654,1.2246467991473532e-16,-1.0,0.0,0.0,5.642857142857143,2.6285714285714272,9.178571428571429,3.0428571428571423,0.0,0.5,0.0,0.0,0.0,5.5,2.2571428571428584,5.964285714285714,2.4214285714285717,0.0,6.5,0.0,0.0,0.0,1.4285714285714246,0.5714285714285724,5.821428571428569,3.0214285714285714,0.0,0.0,0.0,4,5,5
2015-06-19,2015-06-20,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21547731504673012,-0.976508846196619,1.2246467991473532e-16,-1.0,0.0,0.0,5.642857142857143,2.6285714285714272,9.178571428571429,3.0428571428571423,0.0,0.0,0.0,0.0,0.0,5.5,2.2571428571428584,5.964285714285714,2.4214285714285717,0.0,0.0,0.0,0.0,0.0,1.4285714285714246,0.5714285714285724,5.821428571428569,3.0214285714285714,0.0,0.0,0.0,5,6,6
2015-06-20,2015-06-21,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19864794288017112,-0.9800709131432666,1.2246467991473532e-16,-1.0,0.0,0.0,0.07142857142857142,0.02857142857142705,9.178571428571429,3.0428571428571423,0.0,39.0,0.0,0.0,0.0,0.0,0.0,5.964285714285714,2.4214285714285717,0.0,38.5,0.0,0.0,0.0,0.0,0.0,5.821428571428569,3.0214285714285714,0.0,10.0,0.0,6,7,7
