#Bulk Export - Points every 1 day(s),,,,
,,0570061RF,0570051RF,0570021RF
,,LDG. NADA AT PAHANG (3931013),SG. LEMBING PAHANG CONSOLIDATED COMPANY LIMITED MILL AT PAHANG (3930012),LDG. KUALA REMAN AT PAHANG (3931014)
,,Rainfall.Primary,Rainfall.Primary,Rainfall.Primary
Start of Interval (UTC+08:00),End of Interval (UTC+08:00),Total (mm),Total (mm),Total (mm)
2023-01-15 00:00:00,2023-01-16 00:00:00,0.0,14.5,1.5
2023-01-16 00:00:00,2023-01-17 00:00:00,0.0,21.0,0.0
2023-01-17 00:00:00,2023-01-18 00:00:00,0.5,0.0,0.0
2023-01-18 00:00:00,2023-01-19 00:00:00,0.5,0.5,1.3
2023-01-19 00:00:00,2023-01-20 00:00:00,1.5,2.6,3.5
2023-01-20 00:00:00,2023-01-21 00:00:00,1.9,3.5,1.1
2023-01-21 00:00:00,2023-01-22 00:00:00,36.8,30.2,34.0
2023-01-22 00:00:00,2023-01-23 00:00:00,13.8,31.5,11.9
2023-01-23 00:00:00,2023-01-24 00:00:00,14.1,32.7,8.3
2023-01-24 00:00:00,2023-01-25 00:00:00,6.1,9.4,14.6
2023-01-25 00:00:00,2023-01-26 00:00:00,1.3,5.1,0.7
2023-01-26 00:00:00,2023-01-27 00:00:00,3.5,0.5,0.5
2023-01-27 00:00:00,2023-01-28 00:00:00,3.6,6.0,4.6
2023-01-28 00:00:00,2023-01-29 00:00:00,18.2,6.3,39.2
2023-01-29 00:00:00,2023-01-30 00:00:00,33.2,50.3,35.8
2023-01-30 00:00:00,2023-01-31 00:00:00,15.0,16.2,15.2
2023-01-31 00:00:00,2023-02-01 00:00:00,1.9,3.3,3.5
2023-02-01 00:00:00,2023-02-02 00:00:00,0.5,0.4,0.6
2023-02-02 00:00:00,2023-02-03 00:00:00,1.1,2.0,0.4
2023-02-03 00:00:00,2023-02-04 00:00:00,30.0,29.1,12.6
2023-02-04 00:00:00,2023-02-05 00:00:00,2.5,4.5,3.5
2023-02-05 00:00:00,2023-02-06 00:00:00,11.2,24.3,14.1
2023-02-06 00:00:00,2023-02-07 00:00:00,195.0,201.4,264.7
2023-02-07 00:00:00,2023-02-08 00:00:00,2.3,3.3,2.7
2023-02-08 00:00:00,2023-02-09 00:00:00,10.5,16.7,2.5
2023-02-09 00:00:00,2023-02-10 00:00:00,0.0,0.3,0.0
2023-02-10 00:00:00,2023-02-11 00:00:00,5.5,36.5,11.5
2023-02-11 00:00:00,2023-02-12 00:00:00,0.0,4.0,5.0
2023-02-12 00:00:00,2023-02-13 00:00:00,0.0,0.5,0.0
2023-02-13 00:00:00,2023-02-14 00:00:00,0.0,19.0,0.5
2023-02-14 00:00:00,2023-02-15 00:00:00,8.2,85.2,5.1
2023-02-15 00:00:00,2023-02-16 00:00:00,0.3,0.3,0.4
2023-02-16 00:00:00,2023-02-17 00:00:00,0.5,1.4,0.5
2023-02-17 00:00:00,2023-02-18 00:00:00,21.0,23.1,56.5
2023-02-18 00:00:00,2023-02-19 00:00:00,13.5,14.5,15.5
2023-02-19 00:00:00,2023-02-20 00:00:00,0.0,0.0,0.0
2023-02-20 00:00:00,2023-02-21 00:00:00,0.5,12.0,0.0
2023-02-21 00:00:00,2023-02-22 00:00:00,4.5,19.3,2.0
2023-02-22 00:00:00,2023-02-23 00:00:00,10.0,8.2,2.0
2023-02-23 00:00:00,2023-02-24 00:00:00,0.0,1.0,0.0
2023-02-24 00:00:00,2023-02-25 00:00:00,0.0,0.5,0.0
2023-02-25 00:00:00,2023-02-26 00:00:00,0.0,0.0,0.0
2023-02-26 00:00:00,2023-02-27 00:00:00,3.4,7.4,7.4
2023-02-27 00:00:00,2023-02-28 00:00:00,2.3,10.7,3.3
2023-02-28 00:00:00,2023-03-01 00:00:00,56.9,67.0,54.2
2023-03-01 00:00:00,2023-03-02 00:00:00,57.5,68.2,87.0
2023-03-02 00:00:00,2023-03-03 00:00:00,3.3,3.5,3.3
2023-03-03 00:00:00,2023-03-04 00:00:00,36.3,25.2,19.6
2023-03-04 00:00:00,2023-03-05 00:00:00,3.3,3.6,2.7
2023-03-05 00:00:00,2023-03-06 00:00:00,1.5,1.5,0.0
2023-03-06 00:00:00,2023-03-07 00:00:00,0.0,0.0,0.0
2023-03-07 00:00:00,2023-03-08 00:00:00,0.0,0.0,0.0
2023-03-08 00:00:00,2023-03-09 00:00:00,3.3,2.5,4.0
2023-03-09 00:00:00,2023-03-10 00:00:00,5.5,1.3,4.3
2023-03-10 00:00:00,2023-03-11 00:00:00,5.7,15.9,2.2
2023-03-11 00:00:00,2023-03-12 00:00:00,0.0,0.3,0.0
2023-03-12 00:00:00,2023-03-13 00:00:00,0.0,0.0,0.0
2023-03-13 00:00:00,2023-03-14 00:00:00,0.5,0.0,0.0
2023-03-14 00:00:00,2023-03-15 00:00:00,0.0,0.0,0.0
2023-03-15 00:00:00,2023-03-16 00:00:00,0.0,0.0,0.0
2023-03-16 00:00:00,2023-03-17 00:00:00,0.0,0.0,0.0
2023-03-17 00:00:00,2023-03-18 00:00:00,0.0,6.0,0.0
2023-03-18 00:00:00,2023-03-19 00:00:00,0.0,0.0,0.0
2023-03-19 00:00:00,2023-03-20 00:00:00,0.0,0.0,0.0
2023-03-20 00:00:00,2023-03-21 00:00:00,0.0,10.0,0.0
2023-03-21 00:00:00,2023-03-22 00:00:00,0.0,0.0,0.0
2023-03-22 00:00:00,2023-03-23 00:00:00,0.0,0.0,0.0
2023-03-23 00:00:00,2023-03-24 00:00:00,0.0,0.0,0.0
2023-03-24 00:00:00,2023-03-25 00:00:00,0.0,0.0,0.0
2023-03-25 00:00:00,2023-03-26 00:00:00,0.0,3.0,0.0
2023-03-26 00:00:00,2023-03-27 00:00:00,0.4,0.0,0.4
2023-03-27 00:00:00,2023-03-28 00:00:00,0.6,0.0,9.1
2023-03-28 00:00:00,2023-03-29 00:00:00,0.0,0.0,0.0
2023-03-29 00:00:00,2023-03-30 00:00:00,0.0,0.0,0.0
2023-03-30 00:00:00,2023-03-31 00:00:00,0.0,0.0,0.0
2023-03-31 00:00:00,2023-04-01 00:00:00,0.0,0.0,0.0
2023-04-01 00:00:00,2023-04-02 00:00:00,0.0,0.0,0.0
2023-04-02 00:00:00,2023-04-03 00:00:00,2.3,53.7,0.4
2023-04-03 00:00:00,2023-04-04 00:00:00,8.2,22.3,13.1
2023-04-04 00:00:00,2023-04-05 00:00:00,0.0,0.5,0.0
2023-04-05 00:00:00,2023-04-06 00:00:00,0.5,0.5,2.0
2023-04-06 00:00:00,2023-04-07 00:00:00,0.0,27.5,0.0
2023-04-07 00:00:00,2023-04-08 00:00:00,0.5,0.5,0.5
2023-04-08 00:00:00,2023-04-09 00:00:00,0.0,0.0,0.0
2023-04-09 00:00:00,2023-04-10 00:00:00,0.0,0.0,0.0
2023-04-10 00:00:00,2023-04-11 00:00:00,0.0,0.0,0.0
2023-04-11 00:00:00,2023-04-12 00:00:00,0.0,0.0,0.0
2023-04-12 00:00:00,2023-04-13 00:00:00,0.0,0.0,0.0
2023-04-13 00:00:00,2023-04-14 00:00:00,0.0,0.0,0.0
2023-04-14 00:00:00,2023-04-15 00:00:00,0.0,0.0,0.0
2023-04-15 00:00:00,2023-04-16 00:00:00,0.0,0.0,0.0
2023-04-16 00:00:00,2023-04-17 00:00:00,0.0,0.0,0.0
2023-04-17 00:00:00,2023-04-18 00:00:00,0.0,0.0,0.0
2023-04-18 00:00:00,2023-04-19 00:00:00,0.0,0.0,0.0
2023-04-19 00:00:00,2023-04-20 00:00:00,0.5,25.9,0.6
2023-04-20 00:00:00,2023-04-21 00:00:00,2.0,2.1,0.4
2023-04-21 00:00:00,2023-04-22 00:00:00,0.5,0.8,0.5
2023-04-22 00:00:00,2023-04-23 00:00:00,0.5,1.2,0.5
2023-04-23 00:00:00,2023-04-24 00:00:00,0.0,0.0,0.0
2023-04-24 00:00:00,2023-04-25 00:00:00,0.0,0.0,0.0
2023-04-25 00:00:00,2023-04-26 00:00:00,0.0,0.5,0.0
2023-04-26 00:00:00,2023-04-27 00:00:00,0.4,0.9,0.0
2023-04-27 00:00:00,2023-04-28 00:00:00,7.6,10.1,14.0
2023-04-28 00:00:00,2023-04-29 00:00:00,0.0,0.5,0.0
2023-04-29 00:00:00,2023-04-30 00:00:00,0.0,23.5,0.0
2023-04-30 00:00:00,2023-05-01 00:00:00,0.0,0.0,0.0
2023-05-01 00:00:00,2023-05-02 00:00:00,0.0,0.3,0.0
2023-05-02 00:00:00,2023-05-03 00:00:00,16.0,19.2,1.0
2023-05-03 00:00:00,2023-05-04 00:00:00,7.5,8.3,0.0
2023-05-04 00:00:00,2023-05-05 00:00:00,0.0,0.7,0.0
2023-05-05 00:00:00,2023-05-06 00:00:00,0.0,0.0,0.0
2023-05-06 00:00:00,2023-05-07 00:00:00,0.0,0.0,0.0
2023-05-07 00:00:00,2023-05-08 00:00:00,0.0,0.0,0.0
2023-05-08 00:00:00,2023-05-09 00:00:00,0.0,0.0,0.0
2023-05-09 00:00:00,2023-05-10 00:00:00,0.0,0.0,0.0
2023-05-10 00:00:00,2023-05-11 00:00:00,0.0,0.0,0.0
2023-05-11 00:00:00,2023-05-12 00:00:00,0.0,0.5,0.0
2023-05-12 00:00:00,2023-05-13 00:00:00,0.0,0.0,0.0
2023-05-13 00:00:00,2023-05-14 00:00:00,0.0,0.0,0.0
2023-05-14 00:00:00,2023-05-15 00:00:00,0.0,0.0,0.0
2023-05-15 00:00:00,2023-05-16 00:00:00,0.0,0.0,0.0
2023-05-16 00:00:00,2023-05-17 00:00:00,0.0,0.0,0.0
2023-05-17 00:00:00,2023-05-18 00:00:00,0.0,0.0,0.0
2023-05-18 00:00:00,2023-05-19 00:00:00,0.0,0.0,0.5
2023-05-19 00:00:00,2023-05-20 00:00:00,0.0,0.5,0.5
2023-05-20 00:00:00,2023-05-21 00:00:00,0.5,0.0,0.0
2023-05-21 00:00:00,2023-05-22 00:00:00,0.0,0.5,0.5
2023-05-22 00:00:00,2023-05-23 00:00:00,0.5,0.0,0.0
2023-05-23 00:00:00,2023-05-24 00:00:00,0.0,0.5,0.5
2023-05-24 00:00:00,2023-05-25 00:00:00,0.0,0.0,0.0
2023-05-25 00:00:00,2023-05-26 00:00:00,0.0,0.0,0.0
2023-05-26 00:00:00,2023-05-27 00:00:00,0.0,0.0,0.5
2023-05-27 00:00:00,2023-05-28 00:00:00,0.5,0.0,0.0
2023-05-28 00:00:00,2023-05-29 00:00:00,0.0,0.0,0.0
2023-05-29 00:00:00,2023-05-30 00:00:00,0.0,0.0,0.0
2023-05-30 00:00:00,2023-05-31 00:00:00,0.0,0.0,0.0
2023-05-31 00:00:00,2023-06-01 00:00:00,0.0,0.0,0.0
2023-06-01 00:00:00,2023-06-02 00:00:00,0.0,0.0,0.0
2023-06-02 00:00:00,2023-06-03 00:00:00,0.0,0.0,0.0
2023-06-03 00:00:00,2023-06-04 00:00:00,0.0,0.0,0.0
2023-06-04 00:00:00,2023-06-05 00:00:00,0.0,0.5,0.5
2023-06-05 00:00:00,2023-06-06 00:00:00,0.0,0.0,0.0
2023-06-06 00:00:00,2023-06-07 00:00:00,3.0,0.5,0.0
2023-06-07 00:00:00,2023-06-08 00:00:00,4.5,0.0,0.0
2023-06-08 00:00:00,2023-06-09 00:00:00,3.0,0.0,0.0
2023-06-09 00:00:00,2023-06-10 00:00:00,2.0,17.0,0.0
2023-06-10 00:00:00,2023-06-11 00:00:00,0.0,58.7,0.0
2023-06-11 00:00:00,2023-06-12 00:00:00,6.5,0.3,6.5
2023-06-12 00:00:00,2023-06-13 00:00:00,0.5,0.0,0.0
2023-06-13 00:00:00,2023-06-14 00:00:00,42.3,29.4,66.8
2023-06-14 00:00:00,2023-06-15 00:00:00,5.6,7.1,5.7
2023-06-15 00:00:00,2023-06-16 00:00:00,0.1,2.5,0.0
2023-06-16 00:00:00,2023-06-17 00:00:00,0.0,0.0,0.0
2023-06-17 00:00:00,2023-06-18 00:00:00,1.5,0.0,0.5
2023-06-18 00:00:00,2023-06-19 00:00:00,0.0,0.0,0.0
2023-06-19 00:00:00,2023-06-20 00:00:00,0.0,0.0,0.0
2023-06-20 00:00:00,2023-06-21 00:00:00,0.0,0.0,0.0
2023-06-21 00:00:00,2023-06-22 00:00:00,2.6,5.5,13.0
2023-06-22 00:00:00,2023-06-23 00:00:00,4.4,36.5,1.5
2023-06-23 00:00:00,2023-06-24 00:00:00,0.0,15.0,0.0
2023-06-24 00:00:00,2023-06-25 00:00:00,15.0,4.5,0.0
2023-06-25 00:00:00,2023-06-26 00:00:00,2.0,6.0,40.0
2023-06-26 00:00:00,2023-06-27 00:00:00,0.0,0.0,0.0
2023-06-27 00:00:00,2023-06-28 00:00:00,10.0,0.5,0.0
2023-06-28 00:00:00,2023-06-29 00:00:00,1.0,0.0,0.0
2023-06-29 00:00:00,2023-06-30 00:00:00,0.0,0.0,0.0
2023-06-30 00:00:00,2023-07-01 00:00:00,0.0,0.0,0.0
2023-07-01 00:00:00,2023-07-02 00:00:00,0.0,0.0,0.0
2023-07-02 00:00:00,2023-07-03 00:00:00,18.6,8.1,9.1
2023-07-03 00:00:00,2023-07-04 00:00:00,1.7,1.4,6.1
2023-07-04 00:00:00,2023-07-05 00:00:00,20.7,31.0,17.8
2023-07-05 00:00:00,2023-07-06 00:00:00,3.0,5.5,2.5
2023-07-06 00:00:00,2023-07-07 00:00:00,0.5,1.0,1.0
2023-07-07 00:00:00,2023-07-08 00:00:00,38.8,58.8,57.5
2023-07-08 00:00:00,2023-07-09 00:00:00,14.2,19.7,0.5
2023-07-09 00:00:00,2023-07-10 00:00:00,0.5,0.5,1.5
2023-07-10 00:00:00,2023-07-11 00:00:00,0.0,0.0,0.0
2023-07-11 00:00:00,2023-07-12 00:00:00,13.5,36.5,8.5
2023-07-12 00:00:00,2023-07-13 00:00:00,18.2,3.0,52.5
2023-07-13 00:00:00,2023-07-14 00:00:00,0.3,0.0,12.5
2023-07-14 00:00:00,2023-07-15 00:00:00,0.0,0.0,0.0
2023-07-15 00:00:00,2023-07-16 00:00:00,0.0,0.0,0.0
2023-07-16 00:00:00,2023-07-17 00:00:00,0.0,0.0,0.0
2023-07-17 00:00:00,2023-07-18 00:00:00,0.0,0.0,0.0
2023-07-18 00:00:00,2023-07-19 00:00:00,0.0,0.0,0.0
2023-07-19 00:00:00,2023-07-20 00:00:00,0.0,0.0,0.0
2023-07-20 00:00:00,2023-07-21 00:00:00,11.0,2.0,2.0
2023-07-21 00:00:00,2023-07-22 00:00:00,0.0,0.0,0.0
2023-07-22 00:00:00,2023-07-23 00:00:00,0.0,0.0,0.0
2023-07-23 00:00:00,2023-07-24 00:00:00,0.0,0.0,0.0
2023-07-24 00:00:00,2023-07-25 00:00:00,0.0,0.0,0.0
2023-07-25 00:00:00,2023-07-26 00:00:00,0.0,0.0,0.0
2023-07-26 00:00:00,2023-07-27 00:00:00,0.0,0.0,0.0
2023-07-27 00:00:00,2023-07-28 00:00:00,0.0,0.0,0.0
2023-07-28 00:00:00,2023-07-29 00:00:00,0.0,0.0,0.0
2023-07-29 00:00:00,2023-07-30 00:00:00,0.5,4.5,0.0
2023-07-30 00:00:00,2023-07-31 00:00:00,9.5,32.5,28.0
2023-07-31 00:00:00,2023-08-01 00:00:00,0.0,0.0,0.0
2023-08-01 00:00:00,2023-08-02 00:00:00,0.9,9.5,0.0
2023-08-02 00:00:00,2023-08-03 00:00:00,14.8,35.1,0.5
2023-08-03 00:00:00,2023-08-04 00:00:00,21.3,1.9,30.3
2023-08-04 00:00:00,2023-08-05 00:00:00,0.0,0.0,0.2
2023-08-05 00:00:00,2023-08-06 00:00:00,0.5,0.0,0.0
2023-08-06 00:00:00,2023-08-07 00:00:00,0.0,0.2,0.0
2023-08-07 00:00:00,2023-08-08 00:00:00,0.5,0.8,0.0
2023-08-08 00:00:00,2023-08-09 00:00:00,8.0,0.0,36.4
2023-08-09 00:00:00,2023-08-10 00:00:00,0.9,10.7,0.5
2023-08-10 00:00:00,2023-08-11 00:00:00,67.6,36.8,75.1
2023-08-11 00:00:00,2023-08-12 00:00:00,33.0,2.5,3.2
2023-08-12 00:00:00,2023-08-13 00:00:00,0.5,0.0,0.3
2023-08-13 00:00:00,2023-08-14 00:00:00,0.5,0.0,0.4
2023-08-14 00:00:00,2023-08-15 00:00:00,14.0,5.0,22.6
2023-08-15 00:00:00,2023-08-16 00:00:00,1.0,0.0,29.0
2023-08-16 00:00:00,2023-08-17 00:00:00,26.5,28.4,29.5
2023-08-17 00:00:00,2023-08-18 00:00:00,1.4,1.0,0.4
2023-08-18 00:00:00,2023-08-19 00:00:00,23.6,11.1,16.1
2023-08-19 00:00:00,2023-08-20 00:00:00,0.0,0.0,0.0
2023-08-20 00:00:00,2023-08-21 00:00:00,0.0,0.0,0.0
2023-08-21 00:00:00,2023-08-22 00:00:00,0.0,0.0,0.0
2023-08-22 00:00:00,2023-08-23 00:00:00,0.0,0.0,0.0
2023-08-23 00:00:00,2023-08-24 00:00:00,0.0,0.0,0.0
2023-08-24 00:00:00,2023-08-25 00:00:00,0.0,0.0,0.0
2023-08-25 00:00:00,2023-08-26 00:00:00,5.7,53.5,13.5
2023-08-26 00:00:00,2023-08-27 00:00:00,0.3,8.0,0.0
2023-08-27 00:00:00,2023-08-28 00:00:00,0.5,10.5,0.0
2023-08-28 00:00:00,2023-08-29 00:00:00,1.0,0.0,11.0
2023-08-29 00:00:00,2023-08-30 00:00:00,0.0,0.0,0.0
2023-08-30 00:00:00,2023-08-31 00:00:00,0.0,0.5,0.4
2023-08-31 00:00:00,2023-09-01 00:00:00,0.0,0.5,0.6
2023-09-01 00:00:00,2023-09-02 00:00:00,4.0,0.0,0.0
2023-09-02 00:00:00,2023-09-03 00:00:00,0.5,0.0,0.0
2023-09-03 00:00:00,2023-09-04 00:00:00,0.0,7.5,0.0
2023-09-04 00:00:00,2023-09-05 00:00:00,7.7,8.6,4.8
2023-09-05 00:00:00,2023-09-06 00:00:00,24.2,11.2,20.1
2023-09-06 00:00:00,2023-09-07 00:00:00,8.1,1.7,7.1
2023-09-07 00:00:00,2023-09-08 00:00:00,7.5,3.0,10.5
2023-09-08 00:00:00,2023-09-09 00:00:00,47.5,51.5,17.1
2023-09-09 00:00:00,2023-09-10 00:00:00,0.0,0.5,0.4
2023-09-10 00:00:00,2023-09-11 00:00:00,1.5,0.0,0.0
2023-09-11 00:00:00,2023-09-12 00:00:00,11.5,0.5,0.4
2023-09-12 00:00:00,2023-09-13 00:00:00,0.0,1.0,0.1
2023-09-13 00:00:00,2023-09-14 00:00:00,0.0,0.0,0.0
2023-09-14 00:00:00,2023-09-15 00:00:00,0.0,0.0,0.0
2023-09-15 00:00:00,2023-09-16 00:00:00,0.0,0.0,0.0
2023-09-16 00:00:00,2023-09-17 00:00:00,0.0,0.0,0.0
2023-09-17 00:00:00,2023-09-18 00:00:00,3.5,4.5,20.5
2023-09-18 00:00:00,2023-09-19 00:00:00,0.0,23.5,0.0
2023-09-19 00:00:00,2023-09-20 00:00:00,0.0,0.0,0.0
2023-09-20 00:00:00,2023-09-21 00:00:00,0.0,0.0,0.0
2023-09-21 00:00:00,2023-09-22 00:00:00,0.5,27.0,12.5
2023-09-22 00:00:00,2023-09-23 00:00:00,0.0,2.5,0.0
2023-09-23 00:00:00,2023-09-24 00:00:00,9.5,12.0,1.5
2023-09-24 00:00:00,2023-09-25 00:00:00,4.5,8.5,2.0
2023-09-25 00:00:00,2023-09-26 00:00:00,0.0,0.0,0.0
2023-09-26 00:00:00,2023-09-27 00:00:00,0.0,0.0,0.0
2023-09-27 00:00:00,2023-09-28 00:00:00,8.5,0.0,0.5
2023-09-28 00:00:00,2023-09-29 00:00:00,0.0,0.0,0.0
2023-09-29 00:00:00,2023-09-30 00:00:00,1.0,13.0,0.5
2023-09-30 00:00:00,2023-10-01 00:00:00,0.5,1.5,2.5
2023-10-01 00:00:00,2023-10-02 00:00:00,0.5,4.6,33.6
2023-10-02 00:00:00,2023-10-03 00:00:00,2.0,0.4,8.9
2023-10-03 00:00:00,2023-10-04 00:00:00,44.0,16.4,25.5
2023-10-04 00:00:00,2023-10-05 00:00:00,17.5,1.1,1.5
2023-10-05 00:00:00,2023-10-06 00:00:00,0.0,0.0,0.0
2023-10-06 00:00:00,2023-10-07 00:00:00,0.0,0.0,0.0
2023-10-07 00:00:00,2023-10-08 00:00:00,0.0,0.0,0.0
2023-10-08 00:00:00,2023-10-09 00:00:00,0.0,0.0,0.0
2023-10-09 00:00:00,2023-10-10 00:00:00,0.0,34.0,0.0
2023-10-10 00:00:00,2023-10-11 00:00:00,0.0,0.0,0.0
2023-10-11 00:00:00,2023-10-12 00:00:00,35.5,8.0,11.5
2023-10-12 00:00:00,2023-10-13 00:00:00,6.3,14.5,28.5
2023-10-13 00:00:00,2023-10-14 00:00:00,0.2,0.0,0.0
2023-10-14 00:00:00,2023-10-15 00:00:00,41.3,68.2,53.9
2023-10-15 00:00:00,2023-10-16 00:00:00,0.7,0.8,0.1
2023-10-16 00:00:00,2023-10-17 00:00:00,16.0,0.5,3.0
2023-10-17 00:00:00,2023-10-18 00:00:00,0.0,0.0,0.0
2023-10-18 00:00:00,2023-10-19 00:00:00,2.0,10.5,2.5
2023-10-19 00:00:00,2023-10-20 00:00:00,0.0,0.0,0.0
2023-10-20 00:00:00,2023-10-21 00:00:00,0.0,0.0,0.0
2023-10-21 00:00:00,2023-10-22 00:00:00,0.0,0.0,0.5
2023-10-22 00:00:00,2023-10-23 00:00:00,4.0,8.1,2.0
2023-10-23 00:00:00,2023-10-24 00:00:00,23.0,12.9,2.5
2023-10-24 00:00:00,2023-10-25 00:00:00,2.8,6.0,14.5
2023-10-25 00:00:00,2023-10-26 00:00:00,6.2,5.5,11.0
2023-10-26 00:00:00,2023-10-27 00:00:00,0.0,0.0,0.0
2023-10-27 00:00:00,2023-10-28 00:00:00,0.0,0.0,0.0
2023-10-28 00:00:00,2023-10-29 00:00:00,11.5,5.0,5.3
2023-10-29 00:00:00,2023-10-30 00:00:00,0.5,0.0,0.2
2023-10-30 00:00:00,2023-10-31 00:00:00,0.0,2.0,0.5
2023-10-31 00:00:00,2023-11-01 00:00:00,5.2,7.2,0.0
2023-11-01 00:00:00,2023-11-02 00:00:00,13.3,18.8,27.0
2023-11-02 00:00:00,2023-11-03 00:00:00,5.5,0.0,0.5
2023-11-03 00:00:00,2023-11-04 00:00:00,0.0,0.0,0.0
2023-11-04 00:00:00,2023-11-05 00:00:00,0.0,0.0,0.0
2023-11-05 00:00:00,2023-11-06 00:00:00,3.3,1.5,6.0
2023-11-06 00:00:00,2023-11-07 00:00:00,1.2,0.0,0.0
2023-11-07 00:00:00,2023-11-08 00:00:00,1.0,0.0,12.0
2023-11-08 00:00:00,2023-11-09 00:00:00,0.0,0.0,0.0
2023-11-09 00:00:00,2023-11-10 00:00:00,0.0,0.0,0.0
2023-11-10 00:00:00,2023-11-11 00:00:00,0.5,0.5,1.0
2023-11-11 00:00:00,2023-11-12 00:00:00,22.7,57.0,53.7
2023-11-12 00:00:00,2023-11-13 00:00:00,5.3,5.0,4.8
2023-11-13 00:00:00,2023-11-14 00:00:00,2.5,1.0,0.0
2023-11-14 00:00:00,2023-11-15 00:00:00,21.0,0.5,15.0
2023-11-15 00:00:00,2023-11-16 00:00:00,1.0,1.5,0.8
2023-11-16 00:00:00,2023-11-17 00:00:00,9.6,1.4,16.1
2023-11-17 00:00:00,2023-11-18 00:00:00,0.8,0.6,0.6
2023-11-18 00:00:00,2023-11-19 00:00:00,9.5,7.0,10.5
2023-11-19 00:00:00,2023-11-20 00:00:00,1.0,0.4,0.8
2023-11-20 00:00:00,2023-11-21 00:00:00,13.0,9.6,15.1
2023-11-21 00:00:00,2023-11-22 00:00:00,17.0,14.0,21.4
2023-11-22 00:00:00,2023-11-23 00:00:00,25.6,26.0,53.7
2023-11-23 00:00:00,2023-11-24 00:00:00,24.8,23.4,21.8
2023-11-24 00:00:00,2023-11-25 00:00:00,2.4,1.9,3.0
2023-11-25 00:00:00,2023-11-26 00:00:00,2.1,2.6,2.1
2023-11-26 00:00:00,2023-11-27 00:00:00,30.2,65.1,34.6
2023-11-27 00:00:00,2023-11-28 00:00:00,44.3,24.9,22.4
2023-11-28 00:00:00,2023-11-29 00:00:00,1.5,2.0,0.9
2023-11-29 00:00:00,2023-11-30 00:00:00,0.5,12.5,0.6
2023-11-30 00:00:00,2023-12-01 00:00:00,0.4,0.4,0.4
2023-12-01 00:00:00,2023-12-02 00:00:00,25.1,33.6,20.1
2023-12-02 00:00:00,2023-12-03 00:00:00,14.5,1.5,19.5
2023-12-03 00:00:00,2023-12-04 00:00:00,0.0,0.0,0.5
2023-12-04 00:00:00,2023-12-05 00:00:00,0.5,66.5,0.0
2023-12-05 00:00:00,2023-12-06 00:00:00,0.0,1.0,2.0
2023-12-06 00:00:00,2023-12-07 00:00:00,0.5,0.0,0.0
2023-12-07 00:00:00,2023-12-08 00:00:00,2.5,0.4,2.8
2023-12-08 00:00:00,2023-12-09 00:00:00,1.0,0.6,1.2
2023-12-09 00:00:00,2023-12-10 00:00:00,5.5,1.5,2.5
2023-12-10 00:00:00,2023-12-11 00:00:00,0.0,0.0,0.0
2023-12-11 00:00:00,2023-12-12 00:00:00,1.9,10.5,0.6
2023-12-12 00:00:00,2023-12-13 00:00:00,36.6,30.0,53.4
2023-12-13 00:00:00,2023-12-14 00:00:00,28.2,19.3,47.2
2023-12-14 00:00:00,2023-12-15 00:00:00,44.3,48.7,51.3
2023-12-15 00:00:00,2023-12-16 00:00:00,31.1,33.8,29.6
2023-12-16 00:00:00,2023-12-17 00:00:00,8.9,34.1,10.9
2023-12-17 00:00:00,2023-12-18 00:00:00,42.9,35.0,33.3
2023-12-18 00:00:00,2023-12-19 00:00:00,35.2,12.6,17.7
2023-12-19 00:00:00,2023-12-20 00:00:00,13.7,7.5,36.9
2023-12-20 00:00:00,2023-12-21 00:00:00,0.5,8.5,0.9
2023-12-21 00:00:00,2023-12-22 00:00:00,0.7,0.5,2.2
2023-12-22 00:00:00,2023-12-23 00:00:00,9.6,2.1,6.3
2023-12-23 00:00:00,2023-12-24 00:00:00,42.6,31.5,51.2
2023-12-24 00:00:00,2023-12-25 00:00:00,72.5,161.0,48.1
2023-12-25 00:00:00,2023-12-26 00:00:00,81.9,95.5,99.4
2023-12-26 00:00:00,2023-12-27 00:00:00,68.7,61.2,120.3
2023-12-27 00:00:00,2023-12-28 00:00:00,10.0,25.6,21.9
2023-12-28 00:00:00,2023-12-29 00:00:00,65.9,53.1,37.3
2023-12-29 00:00:00,2023-12-30 00:00:00,45.0,44.9,56.6
2023-12-30 00:00:00,2023-12-31 00:00:00,6.3,10.2,4.2
2023-12-31 00:00:00,2024-01-01 00:00:00,0.5,8.3,8.0
2024-01-01 00:00:00,2024-01-02 00:00:00,0.0,0.7,0.3
2024-01-02 00:00:00,2024-01-03 00:00:00,0.5,0.0,1.2
2024-01-03 00:00:00,2024-01-04 00:00:00,0.5,9.0,0.0
2024-01-04 00:00:00,2024-01-05 00:00:00,15.5,21.0,24.1
2024-01-05 00:00:00,2024-01-06 00:00:00,3.8,2.8,9.8
2024-01-06 00:00:00,2024-01-07 00:00:00,26.2,27.1,28.6
2024-01-07 00:00:00,2024-01-08 00:00:00,85.9,108.4,85.4
2024-01-08 00:00:00,2024-01-09 00:00:00,21.0,19.5,25.4
2024-01-09 00:00:00,2024-01-10 00:00:00,14.1,21.9,9.6
2024-01-10 00:00:00,2024-01-11 00:00:00,0.0,0.2,0.0
2024-01-11 00:00:00,2024-01-12 00:00:00,0.0,2.0,0.5
